Price,Close,Close.1,Close.2,Close.3,High,High.1,High.2,High.3,Low,Low.1,Low.2,Low.3,Open,Open.1,Open.2,Open.3,Volume,Volume.1,Volume.2,Volume.3
Ticker,AAPL,GOOGL,MSFT,TSLA,AAPL,GOOGL,MSFT,TSLA,AAPL,GOOGL,MSFT,TSLA,AAPL,GOOGL,MSFT,TSLA,AAPL,GOOGL,MSFT,TSLA
Date,,,,,,,,,,,,,,,,,,,,
2024-01-26,190.80459594726562,151.14752197265625,398.7408142089844,183.25,193.12494757400916,151.49511542850038,400.95205802517637,186.77999877929688,190.32862987450278,149.9755969292419,397.260084299944,182.10000610351562,192.63907090018267,150.06499195893298,399.1751640590117,185.5,44594000,26115500,17803300,107343200
2024-01-29,190.12039184570312,152.45848083496094,404.45648193359375,190.92999267578125,190.58644733122568,152.72663563055315,404.71315145121497,191.47999572753906,187.9884474907554,150.39272661279912,399.1357107830947,183.6699981689453,190.39803999060732,151.01841608442453,400.84349696671285,185.6300048828125,47145600,27784300,24510200,125013100
2024-01-30,186.46133422851562,150.4225311279297,403.3409423828125,191.58999633789062,190.18977744614463,152.56772397377597,407.7436374380847,196.36000061035156,185.89612743839433,150.15437633934806,401.228450095284,190.61000061035156,189.33699683048337,151.7533487161558,406.963808061775,195.3300018310547,55859400,36331800,33477600,109982300
2024-01-31,182.85189819335938,139.14035034179688,392.4724426269531,187.2899932861328,185.52924295226458,143.0136300951665,409.98456474557076,193.97000122070312,182.80233006356883,138.91191488265414,392.10720068242125,185.85000610351562,185.46973396127981,142.63622816638244,401.731946506787,187.0,55467800,71910000,47871100,103221400
2024-02-01,185.291259765625,140.19308471679688,398.5927429199219,188.86000061035156,185.38050055962896,142.08006401958028,402.75853089052634,189.8800048828125,182.2767880551107,139.8256088409139,396.6381686159988,184.27999877929688,182.44535904290282,141.14650041457003,396.6677820088373,188.5,64885400,40466500,30657700,91843300
2024-02-02,184.2897491455078,141.40472412109375,405.9372253417969,187.91000366210938,185.75731994134992,141.64307045990364,407.3488474840627,188.69000244140625,177.74515173237538,135.56499635195138,398.3756266270597,182.0,178.35003123610636,138.3060853281464,398.6224149788767,185.0399932861328,102551700,62499600,28256700,110612700
2024-02-05,186.10435485839844,142.69581604003906,400.438720703125,181.05999755859375,187.66118143341563,144.47356341654853,405.87794489838444,184.67999267578125,184.27980591994816,141.801986905598,398.800042648597,175.00999450683594,186.57041025788217,141.84172140070675,404.63412212946537,184.25999450683594,69668800,38505400,25352300,134294400
2024-02-06,187.71078491210938,143.11294555664062,400.28082275390625,185.10000610351562,187.72069551270494,144.36430931528574,402.7289740324924,186.49000549316406,185.2020260688322,142.20917526492912,397.73398023568876,177.11000061035156,185.291266866256,143.65916602671757,400.6658270403805,177.2100067138672,43490800,29128200,18382600,122676000
2024-02-07,187.81985473632812,144.54306030273438,408.7308349609375,187.5800018310547,189.4460858813363,144.62251413002522,408.977623299913,189.7899932861328,187.02656792958788,142.94408801989272,402.16627116929635,182.67999267578125,189.03952431241242,143.7684044294837,402.2057657386807,188.17999267578125,53439000,25208900,22340500,111535200
2024-02-08,186.739013671875,144.91053771972656,408.7900390625,189.55999755859375,187.94875754592414,145.32765895182595,410.22142339932105,191.6199951171875,185.77715585449096,144.10608854680143,407.23035010197816,185.5800018310547,187.8000228857875,144.83108389157408,408.7308122744756,189.0,40962000,22563800,21225300,83034000
2024-02-09,187.50352478027344,147.9793701171875,415.14727783203125,193.57000732421875,188.63539609029752,148.4163586012769,415.4138284838294,194.1199951171875,186.65957913376621,145.17867946239727,409.7574296442869,189.47999572753906,187.304938639922,145.6752545299046,409.91537777577173,190.17999267578125,45155200,26829500,22032800,84476300
2024-02-12,185.8156280517578,146.51942443847656,409.92529296875,188.1300048828125,187.32479480430874,148.31702358925634,415.3348738248099,194.72999572753906,185.45819421957458,146.36051679478177,409.4218351407045,187.27999877929688,187.0765772861258,147.40332736941176,415.1571934592156,192.11000061035156,41781900,21564100,21202900,95498600
2024-02-13,183.72067260742188,144.14581298828125,401.1001281738281,184.02000427246094,184.88234393093236,145.6653315141202,404.8019529758041,187.25999450683594,182.20158259974826,142.70574829340842,398.2077762920108,182.11000061035156,184.4454786725173,143.92731874169158,399.7378518266166,183.99000549316406,56529500,27837700,27824900,86759500
2024-02-14,182.83702087402344,144.94032287597656,404.9768981933594,188.7100067138672,184.2071864451767,145.5163517320503,405.3230467916911,188.88999938964844,181.13922150541597,143.10298919446083,400.1111396506927,183.35000610351562,183.9986922104331,145.07936327887248,403.5725652715375,185.3000030517578,54630500,22704200,20401200,81203000
2024-02-15,182.549072265625,141.79205322265625,402.0792236328125,200.4499969482422,183.17458519121215,142.53691584599866,404.6209064246705,200.8800048828125,180.05697410890977,139.49787876744466,399.8342525934749,188.86000061035156,182.24128500065143,142.15951393413914,403.6418270582009,189.16000366210938,65434500,37590700,21825500,120831800
2024-02-16,181.0101318359375,139.55746459960938,399.60675048828125,199.9499969482422,183.53203018346474,142.20917370588808,403.79014145741866,203.1699981689453,180.37469562592958,139.18006268978624,398.9935884935407,197.39999389648438,182.11221816970058,142.0105467049223,403.4637615690979,202.05999755859375,49752500,31468900,22296500,111346700
2024-02-20,180.26548767089844,140.15335083007812,398.3507995605469,193.75999450683594,181.12927978468986,141.1067816862522,400.0320454973026,198.60000610351562,178.7166127841021,138.53452631527114,393.62348186339256,189.1300048828125,180.49384354523508,138.70336003010283,398.7958219344355,196.1300048828125,53665600,25144700,24307900,104545800
2024-02-21,181.02008056640625,141.5735626220703,397.7474670410156,194.77000427246094,181.5860086349742,141.71260304250615,397.85627039792524,199.44000244140625,179.37191259479573,139.71636146177912,392.8421408842448,191.9499969482422,180.64278508736416,140.4810913513108,395.75964027371015,193.36000061035156,41371400,23223300,18518900,103500300
2024-02-22,183.05545043945312,143.1029815673828,407.1131591796875,197.41000366210938,183.64125529629035,144.00675171517096,408.28014704114486,198.32000732421875,181.15908011476066,141.821824720001,404.06711743971994,191.36000061035156,182.17179668082835,143.937223940295,405.6692584327785,194.0,52292200,27191900,27009900,92739500
2024-02-23,181.21864318847656,142.97390747070312,405.8175354003906,191.97000122070312,183.72066477086588,143.68896166282684,411.2766872182918,197.57000732421875,180.9307023940782,142.44752393009878,404.46263934607134,191.5,183.6908798817894,142.68588543031947,411.0888090231092,195.30999755859375,45119700,19493800,16295900,78841900
2024-02-26,179.8683319091797,136.62767028808594,403.0484313964844,199.39999389648438,181.45691481099774,141.46430655871978,407.61750865515694,201.77999877929688,179.36195851579282,136.44889538495062,402.87039227350954,192.0,180.94063332165365,141.16635848967314,406.9252114178632,192.2899932861328,40867400,53641800,16193500,111747100
2024-02-27,181.32785034179688,137.92869567871094,402.9891052246094,199.72999572753906,182.60864595739088,138.29615637950963,403.8198438215264,205.60000610351562,178.27973221361,136.1509484496325,399.39910723637763,198.25999450683594,179.80876047563007,137.07458595594144,403.4934639055569,204.0399932861328,54318900,33099200,14835800,108645400
2024-02-28,180.12649536132812,135.44581604003906,403.2264404296875,202.0399932861328,181.81437153541262,137.06464040474236,404.7890136651283,205.3000030517578,178.84569957246276,134.48245922676676,400.85289732894444,198.44000244140625,181.20872015618278,136.95539328712587,403.6813622301974,200.4199981689453,48953900,37328600,13183100,99806200
2024-02-29,179.46127319335938,137.51156616210938,409.0811767578125,201.8800048828125,181.26830407372196,137.9088201307194,409.63500243264656,205.27999877929688,178.2499704416867,135.4656642763921,401.44625974761675,198.4499969482422,179.97756989489093,136.3396411924551,404.1362831030545,204.17999267578125,136682600,42133000,31947300,85907000
2024-03-01,178.37904357910156,136.2006072998047,410.92071533203125,202.63999938964844,179.24283570733874,137.91875276987585,411.28663268034427,204.52000427246094,176.11530099131116,135.98211306034264,406.35163783892614,198.5,178.26982726346276,137.4817642909518,406.7373238991448,200.52000427246094,73563100,31151100,17823400,82243100
2024-03-04,173.85154724121094,132.43658447265625,410.3470764160156,188.13999938964844,175.63870116419773,134.73075899682425,412.7502875361098,199.75,172.55087478393426,131.0064457681699,407.77572562860115,186.72000122070312,174.8940486462885,134.73075899682425,408.8833770001061,198.72999572753906,81510100,55999400,17596000,134334900
2024-03-05,168.90704345703125,131.76124572753906,398.2123107910156,180.74000549316406,170.8133520831047,132.32734866075268,409.6844709938999,184.58999633789062,168.41060844555398,129.7749451690699,396.22448391124544,177.57000732421875,169.5424796657224,130.97666367482282,409.39765868898735,183.0500030517578,95132400,40194800,26919200,119660800
2024-03-06,167.9141845703125,130.4999237060547,397.65850830078125,176.5399932861328,170.01907946057096,132.6649989142327,400.6946806605517,181.5800018310547,167.47731930724007,129.95370324672783,393.99930460815386,173.6999969482422,169.84035496658896,132.20814317715227,398.5288145311868,179.99000549316406,68587700,35318600,22344100,107920900
2024-03-07,167.79501342773438,133.45953369140625,404.63079833984375,178.64999389648438,169.5126741160914,134.01569539941798,405.26372907387855,180.0399932861328,167.2886552317426,130.70850329184475,397.8068205149772,173.6999969482422,167.9439378530283,131.8804132974023,401.644063065413,174.35000610351562,71765100,37738200,18718500,102129000
2024-03-08,169.5126953125,134.4824676513672,401.74298095703125,175.33999633789062,172.4615205019895,137.1441028229162,405.89670410960423,182.72999572753906,167.73546463179477,133.08212227990484,399.87379648400184,174.6999969482422,167.79503440936114,133.29069048269943,403.4637944607813,181.5,76267000,39370400,18002200,85544600
2024-03-11,171.51829528808594,136.7269744873047,400.06170654296875,177.77000427246094,173.13667826239134,138.14718703170163,401.20892561066205,182.8699951171875,170.8232893067872,135.1975299783761,396.8376560715736,174.8000030517578,171.7069430151515,135.1975299783761,399.31010315335084,175.4499969482422,60139500,32437800,16120800,85391500
2024-03-12,171.99488830566406,137.55128479003906,410.703125,177.5399932861328,172.78918743932962,138.4252617016085,410.98993730983005,179.42999267578125,169.79071540599014,136.09135297378896,402.3067044386273,172.41000366210938,171.9154568772979,136.09135297378896,403.1275435831552,177.77000427246094,59825400,27563400,22457000,87391700
2024-03-13,169.90985107421875,138.83245849609375,410.525146484375,169.47999572753906,171.95516088785197,140.1235567749136,413.57118820964047,176.0500030517578,169.54247886546352,138.0379504669147,406.9153795439051,169.14999389648438,171.53815729817867,138.04787651328522,413.4920831775679,173.0500030517578,52488700,23347200,17115900,106524500
2024-03-14,171.76651000976562,142.1197967529297,420.5335693359375,162.5,173.06716728584055,142.6064306421688,423.10492026926096,171.1699981689453,170.82328653971078,139.49788088513242,413.3832416992079,160.50999450683594,171.67715534575908,140.22287627299642,415.60844401398504,167.77000427246094,72913500,42753400,34157300,126325700
2024-03-15,171.3892059326172,140.2129364013672,411.8305358886719,163.57000732421875,171.3892059326172,142.19923677925948,417.94241719453214,165.17999267578125,169.07581713096124,139.07081974578682,408.2405382709743,160.75999450683594,169.94954753501827,141.52390192482534,414.66890001382535,163.16000366210938,121752700,49475400,45079900,97146800
2024-03-18,172.48138427734375,146.6684112548828,412.7206726074219,173.8000030517578,176.44294118443133,151.10779377020597,416.0930942031259,174.72000122070312,172.282813299669,146.16191011880434,409.2196789285804,165.89999389648438,174.31819990832292,147.59204880216603,409.68450020848655,170.02000427246094,75604200,69273700,20106000,108214400
2024-03-19,174.82455444335938,146.02288818359375,416.7655944824219,171.32000732421875,175.35077434046616,147.77082726547607,417.02273864986034,172.82000732421875,171.79629786095623,145.07939842436335,410.97016253691675,167.4199981689453,173.09695515946524,147.14515287800847,413.2250331816933,172.36000061035156,55215200,24070400,19837900,77271400
2024-03-20,177.39608764648438,147.72116088867188,420.5434875488281,175.66000366210938,177.39608764648438,147.84033405901792,421.2654227938467,176.25,173.84161109695287,145.73486056013707,416.0238469576272,170.82000732421875,174.46712406809783,146.98622431157722,417.3490749958178,173.0,53423100,21311500,17860100,83846700
2024-03-21,170.1481170654297,146.58897399902344,424.6378479003906,172.82000732421875,176.22449141078243,149.33998911224745,426.07187931857345,178.17999267578125,169.62189720831483,145.89375674311398,422.45221307253894,171.8000030517578,175.7876262124245,148.44616000360566,425.092769724827,176.38999938964844,106181300,24755600,21296200,73178000
2024-03-22,171.0516815185547,149.73727416992188,424.0148010253906,170.8300018310547,171.8161958354467,150.54172348391765,425.1224525568096,171.1999969482422,168.8475084023186,147.95952665607885,421.3742442819616,166.3000030517578,170.535384758446,148.0985670911612,424.9642424933846,166.69000244140625,71160100,29211800,17648500,75580600
2024-03-25,169.63186645507812,149.0420379638672,418.1995544433594,172.6300048828125,170.71409125238694,149.34991206023355,422.6994260228323,175.24000549316406,168.24183919385965,146.8074503110912,416.9633309623895,168.72999572753906,169.35386403283357,148.91292360567456,420.5533287801241,168.75999450683594,54288300,19229300,18060500,74228600
2024-03-26,168.50001525878906,149.63790893554688,417.0028991699219,177.6699981689453,170.19781488682668,151.217013801204,421.2950634803322,184.25,168.37093727946544,148.95263300970078,416.7062176065533,177.3800048828125,168.78794096266762,149.19099446564135,420.9192467125738,178.5800018310547,57388400,22149100,16725600,113186200
2024-03-27,172.07431030273438,149.8365478515625,416.78533935546875,179.8300018310547,172.36225110852925,150.60127765702768,419.7720747256789,181.91000366210938,168.89712909220745,147.88004097990625,414.3920274982848,176.0,169.19499314475576,150.1444219519495,419.7621752794236,181.41000366210938,60273300,22879200,16705000,81804000
2024-03-28,170.25733947753906,149.8961639404297,416.0831604003906,175.7899932861328,171.00199196056712,150.39273907862116,417.2204799799258,179.57000732421875,169.29425438748996,149.14137518591605,414.5007882900106,175.3000030517578,170.52541861342735,149.81672525407714,416.32050565351443,177.4499969482422,65672700,24485400,21871200,77654800
2024-04-01,168.81768798828125,154.42491149902344,419.8907165527344,175.22000122070312,170.02899062252595,154.67319901919112,423.17413325734867,176.75,168.27160644825386,149.5783342559848,417.5666104461178,170.2100067138672,169.969420845431,149.65778808095055,419.27755455465604,176.1699981689453,46240500,31730800,16316000,81562100
2024-04-02,167.6361541748047,153.50128173828125,416.79522705078125,166.6300048828125,168.1325891363387,153.64032215037406,417.72486953541625,167.69000244140625,167.0305029157335,151.1077862868628,413.2348973416725,163.42999267578125,167.8744484103384,152.448545024683,415.4798683479255,164.75,49329500,24586000,17912000,116650600
2024-04-03,168.44039916992188,153.8588104248047,415.816162109375,168.3800048828125,169.46305411699578,154.01771807653932,418.59519021361444,168.82000732421875,167.37803608655156,151.68380929877364,414.47113520321466,163.27999877929688,167.5865303145986,152.54786018366337,415.1040961428757,164.02000427246094,47691700,24705000,16502300,82950100
2024-04-04,167.6163330078125,149.49891662597656,413.27447509765625,171.11000061035156,170.69422114433502,153.7098794430665,423.9455650411732,177.19000244140625,167.6163330078125,149.41946278177434,412.96789407723793,168.00999450683594,169.0758380772312,152.4485742920471,420.30610003731573,170.07000732421875,53704400,34724700,19370900,123162000
2024-04-05,168.3708953857422,151.4553985595703,420.83026123046875,164.89999389648438,169.1751176568126,152.36909488318793,421.809370796235,170.86000061035156,167.74538244157907,148.57526917325976,413.7096317572202,160.50999450683594,168.38081863168355,149.00231646564103,415.3810083958257,169.0800018310547,42104800,23459200,16554800,143157600
2024-04-08,167.24896240234375,153.78932189941406,419.9105224609375,172.97999572753906,167.99361496437555,154.2064431848851,422.5708779576157,174.5,167.04046816897213,151.56465988929844,418.63473130535374,167.7899932861328,167.82482886831443,151.73349361287455,420.48414709018743,169.33999633789062,37425500,20702000,14272400,104423300
2024-04-09,168.46026611328125,155.52731323242188,421.5818786621094,176.8800048828125,168.86734648560252,157.47387896093983,423.0257792491063,179.22000122070312,167.1496854743383,154.1269679407953,416.9732338650976,171.9199981689453,167.49718091534808,155.02079697777037,421.74011889073387,172.91000366210938,42373800,31079500,12496900,102951700
2024-04-10,166.583740234375,155.07046508789062,418.59521484375,171.75999450683594,167.88439761067826,155.5372468745642,419.35671772417516,174.92999267578125,165.91851910107465,153.6204591891085,415.07445240813047,170.00999450683594,167.59647195447172,155.13999287301036,417.53700018743564,173.0399932861328,49709300,22838600,16216600,84532400
2024-04-11,173.79196166992188,158.3180694580078,423.2136535644531,174.60000610351562,174.20898041040104,158.58620908812793,424.6377853261897,175.8800048828125,166.96102623293754,155.38827953878376,417.70503488754406,168.50999450683594,167.13973556457645,155.83519407658596,421.1269229662574,172.5500030517578,91070300,27166400,17966400,94516000
2024-04-12,175.2912139892578,156.6495819091797,417.2501525878906,171.0500030517578,177.0883063929916,159.12253144332848,420.4940018672189,173.80999755859375,172.96790166012116,156.0636269091037,415.14362290023075,170.36000061035156,173.0175330436537,156.87801737370006,419.3764509864425,172.33999633789062,101670900,25353700,19253800,64722700
2024-04-15,171.45870971679688,153.7992401123047,409.0811767578125,161.47999572753906,175.37061964403054,158.1492428244945,422.115909188258,170.69000244140625,171.27006200710903,153.5310853159215,408.873469493823,161.3800048828125,174.10967059769038,157.77184090027146,421.89833266019923,170.24000549316406,73531800,27136500,20273500,100245300
2024-04-16,168.17233276367188,153.34237670898438,410.0108337402344,157.11000061035156,172.5210932508517,154.5838143933326,413.7887401482267,158.19000244140625,167.0702464097302,152.3790198535887,409.1702258721835,153.75,170.52542991803605,153.1338236644043,410.00096447508815,156.74000549316406,73711200,20779500,16765600,97000000
2024-04-17,166.80218505859375,154.40504455566406,407.301025390625,155.4499969482422,169.43328489386477,156.0040167948363,414.26344459371984,158.3300018310547,166.80218505859375,153.52114158831216,405.8076577445542,153.77999877929688,168.40070660473845,154.55401100634845,412.6514043206412,157.63999938964844,50901200,21763100,15855500,82439700
2024-04-18,165.8489990234375,154.9413604736328,399.814453125,149.92999267578125,167.4375970919546,155.86499805909074,407.3504970183281,152.1999969482422,165.36250241682455,153.56088227305054,399.49800284316774,148.6999969482422,166.83194578270678,154.27595164428578,406.1043740582622,151.25,43122900,19883000,21029900,96098800
2024-04-19,163.82357788085938,153.03451538085938,394.7212219238281,147.0500030517578,165.21359005742565,155.288970647292,401.0111429150955,150.94000244140625,162.91013914340203,151.2567831361415,393.3860944801934,146.22000122070312,165.02495745131748,155.13006297338708,399.5771115531844,148.97000122070312,68149400,32615600,30565800,87074500
2024-04-22,164.65756225585938,155.2095184326172,396.54095458984375,142.0500030517578,166.06743588145892,156.56020336638682,398.4101391191041,144.44000244140625,163.59519920100377,153.00472368551868,391.38838318863185,138.8000030517578,164.33985172403135,153.25301124573906,395.6706483655049,140.55999755859375,48116400,26446200,20286900,107097600
2024-04-23,165.71002197265625,157.1759490966797,403.078125,144.67999267578125,165.85896158515186,157.8810924240559,403.70118651665103,147.25999450683594,163.744143317683,155.2095158950794,398.61782064150555,141.11000061035156,164.17108536017497,155.88486592805785,399.7848084637701,143.3300018310547,49537800,21151600,15734500,124545100
2024-04-24,167.81491088867188,158.03997802734375,404.5516357421875,162.1300048828125,168.09291330855643,158.47696648984666,407.9240568237566,167.97000122070312,165.0249482926904,156.09339719099466,402.2967654513749,157.50999450683594,165.35258209827205,156.41121249254869,405.04612510579756,162.83999633789062,48251800,22779100,15065300,181178000
2024-04-25,168.67869567871094,154.93142700195312,394.64208984375,170.17999267578125,169.39356334150216,155.4180760423038,395.4827278196125,170.8800048828125,166.9510963019663,149.8365617646382,383.75342412085615,158.36000061035156,168.3212618473153,150.2934175121377,389.68729663578705,158.9600067138672,50558300,57109700,40586500,126427500
2024-04-26,168.09291076660156,170.77215576171875,401.84185791015625,168.2899932861328,170.11835910227322,173.5132597219651,408.4482287983126,172.1199951171875,167.97375605274175,168.48790751293603,401.28803221781004,166.3699951171875,168.66877724193844,173.17557717250597,407.6273897054112,168.85000610351562,44838400,64665300,29694700,109815700
2024-04-29,172.262939453125,165.0118865966797,397.81671142578125,194.0500030517578,174.77489926024026,168.3886061017505,401.84186227525186,198.8699951171875,171.86579752591055,164.07833821221814,394.7904387950027,184.5399932861328,172.13386150928326,167.90195708676399,400.7836477446808,188.4199981689453,68169400,45610000,19582100,243869700
2024-04-30,169.11557006835938,161.6649932861328,385.0390930175781,183.27999877929688,173.7423484830038,166.94855978571303,397.72770759660574,190.9499969482422,168.78792110938284,161.48623351871703,384.880882973138,182.83999633789062,172.0941804408779,164.47561025657222,397.06507853790987,186.97999572753906,65934800,33562900,28781400,127031800
2024-05-01,168.09291076660156,162.7375946044922,390.5872802734375,179.99000549316406,171.47860143970507,165.97525884524785,397.29255516859246,185.86000061035156,167.90426302381934,161.9728646968349,386.0083037107917,179.00999450683594,168.37091318228207,163.1745831231535,388.2829428234783,182.0,50383100,33493200,23562500,92829700
2024-05-02,171.79629516601562,165.47865295410156,393.4552917480469,180.00999450683594,172.1835138606425,165.5879000634434,395.5222536584796,184.60000610351562,169.67155396857694,162.76735761859345,390.3004472054824,176.02000427246094,171.27999852318183,163.6611865828327,393.2772828213077,182.86000061035156,94214900,24294500,17709400,89148000
2024-05-03,182.07252502441406,166.0944366455078,402.1781005859375,181.19000244140625,185.66670996286234,166.8095059662969,402.6626905136215,184.77999877929688,181.35765733555206,161.93313508971997,397.4309844950286,178.4199981689453,185.31919936550048,166.41223681348706,397.8463688482122,182.10000610351562,163224100,34662400,17446700,75491500
2024-05-06,180.41441345214844,166.9485626220703,408.9822998046875,184.75999450683594,182.8866500436298,166.9882819640809,409.36798584093685,187.55999755859375,179.13360267463952,164.89273433624226,401.89130855665024,182.1999969482422,181.04984964293004,166.31294707001013,404.25498236640857,183.8000030517578,78569700,21871300,16996600,84390300
2024-05-07,181.09950256347656,170.07696533203125,404.82855224609375,177.80999755859375,183.5816778461448,170.5834664593811,410.09982581142424,183.25999450683594,180.02721617336002,167.23655526104525,404.58130756204883,177.39999389648438,182.14201921219635,167.34580238509352,410.08992636606695,182.39999389648438,77305800,28039700,20018200,75045900
2024-05-08,181.43707275390625,168.21978759765625,406.0153503417969,174.72000122070312,181.76472167822584,168.98450234909356,407.68672686794355,176.05999755859375,180.1562619452029,167.58417206875262,402.2275447730789,170.14999389648438,181.5462890620128,167.84238566808955,403.6714754994307,171.58999633789062,45057100,19569100,11792300,79969500
2024-05-09,183.25405883789062,168.7958221435547,407.7757263183594,171.97000122070312,183.3434135192828,169.52081757850243,408.17131178296086,175.6199951171875,180.81159149652714,167.0280007672493,404.59121352927775,171.3699951171875,181.25838005348476,168.22971923040683,406.0450135021462,175.00999450683594,48983000,15346700,14689700,65950300
2024-05-10,181.99136352539062,167.4947509765625,410.1690673828125,168.47000122070312,184.01955884653998,168.68654316784418,410.8020283165112,173.05999755859375,181.07668601424152,165.05161032382293,407.2614672287658,167.75,183.83065525294157,166.87900279086293,408.3889175739522,173.0500030517578,50759500,29799900,13402300,72627200
2024-05-13,185.2027130126953,167.98143005371094,409.1602783203125,171.88999938964844,186.01797810895252,168.1204704803673,413.73925463493686,175.39999389648438,183.55230940603695,162.87663845465653,406.2922460610267,169.0,184.36757450229416,163.13485206008403,413.403005491002,170.0,72044800,31327600,15440200,67018900
2024-05-14,186.34603881835938,169.17318725585938,411.968994140625,177.5500030517578,187.21101770983566,170.0769574991566,412.8887371535048,179.49000549316406,185.2126323262415,167.64374274389093,407.01420084343874,174.07000732421875,186.4255779791011,168.60709956951226,407.479022072728,174.5,52393600,25127100,15109300,86407400
2024-05-15,188.622802734375,171.32830810546875,419.171875,173.99000549316406,189.54741702859607,171.4673485050284,419.89514266479534,180.0,186.2863873072406,169.34200802360678,413.41554606061356,173.11000061035156,186.8232728469217,169.46119633342002,414.039731407047,179.89999389648438,70400000,26948400,22239500,79663000
2024-05-16,188.7421112060547,172.9868927001953,417.10113525390625,174.83999633789062,189.99483406684226,173.920456302831,421.4902365295034,175.7899932861328,188.56315946625315,171.50710861685377,416.4670629155656,171.42999267578125,189.36847263644847,172.102989637879,417.9036505371182,174.10000610351562,52845200,27867900,17530100,59812200
2024-05-17,188.7719268798828,174.85398864746094,416.328369140625,177.4600067138672,189.70649303935699,175.06255681780982,419.01335772051186,179.6300048828125,188.08591490450098,172.50022796893245,414.1685137971008,172.75,188.4140082479681,172.98686177596892,418.63686307177926,173.5500030517578,41282900,24479300,15352200,77445800
2024-05-20,189.93515014648438,175.7081298828125,421.4110107421875,174.9499969482422,190.81006568993442,177.545463796925,422.8277941720161,177.75,187.91689147556073,174.8738873598263,416.1104241550555,173.52000427246094,188.23504809883084,174.9831344869509,416.32839316238903,177.55999755859375,44361300,22554400,16272100,61727400
2024-05-21,191.2375946044922,176.63177490234375,425.0767822265625,186.60000610351562,191.6153866469515,176.92970784866182,428.9704718767671,186.8800048828125,189.815856788038,174.60573994176147,420.92548463230116,174.7100067138672,189.98487181213304,175.6882700581035,422.8871751734283,175.50999450683594,42309400,16989400,21453300,115266500
2024-05-22,189.79595947265625,175.17181396484375,426.54315185546875,180.11000061035156,191.70486886169914,175.93652860666225,428.41570789414305,183.8000030517578,189.1696132758398,174.00983020298898,423.1844819845772,178.1199951171875,191.15804664976199,175.4300275271668,426.11713114590145,182.85000610351562,34648500,17880000,18073700,88313500
2024-05-23,185.79922485351562,172.3612060546875,423.0556640625,173.74000549316406,189.89539287135,177.02900857965074,429.5947037930371,181.89999389648438,185.55067067436462,171.7653099220249,421.4902723328989,173.25999450683594,189.87550428926582,175.85709871415395,428.97051846736764,181.8000030517578,51005900,21024900,17211700,71975500
2024-05-24,188.88128662109375,173.79135131835938,426.1864318847656,179.24000549316406,189.47782271626807,174.56600722798484,427.078112153027,180.0800018310547,186.9525037733123,172.46051859158212,420.48954709195647,173.72999572753906,187.72800676525614,173.7814101180637,423.24386583453116,174.83999633789062,36327000,16579400,11855300,65584500
2024-05-28,188.8912353515625,175.1916961669922,426.3450012207031,176.75,191.88382214222983,176.05574718016658,426.8403825578059,178.25,188.00638309980087,173.1756023933686,422.6593628632313,173.16000366210938,190.40243380522858,173.2550562310323,425.6613725566471,176.39999389648438,52280100,20572200,15718000,59736600
2024-05-29,189.1894989013672,174.69509887695312,425.2056579589844,176.19000244140625,191.13817040866115,175.62866240818713,426.9592971219993,178.14999389648438,188.41401104911338,173.52318901724615,421.7577927427551,173.92999267578125,188.5134387924459,174.22831711133614,421.7577927427551,174.19000244140625,53068000,23388700,15517100,54782600
2024-05-30,190.18370056152344,170.9310760498047,410.8395690917969,178.7899932861328,191.06855279301288,174.01977367898226,420.38058819244,182.6699981689453,189.52752908744432,170.6132607219414,410.4135181651845,175.3800048828125,189.6567669388692,173.99990643242356,420.38058819244,178.5800018310547,49889100,22931500,28394500,77618400
2024-05-31,191.13815307617188,171.3184051513672,411.2953186035156,178.0800018310547,191.4563096895504,171.87456682456684,412.90034931684085,180.32000732421875,188.81168973037515,168.2793680411912,400.7734237177811,173.82000732421875,190.33284000805318,170.68278964567202,412.90034931684085,178.5,75158300,37638900,47995300,67314600
2024-06-03,192.90786743164062,171.9838104248047,409.70013427734375,176.2899932861328,193.86232215027837,173.33449524100553,412.58325703510326,182.63999938964844,191.40660565779223,169.9875840699293,405.142650563615,174.49000549316406,191.7843976924141,171.35812097814537,411.69157675353347,178.1300048828125,50080500,27459100,17484700,68568900
2024-06-04,193.2260284423828,172.59954833984375,412.22662353515625,174.77000427246094,194.19041988861153,172.6591500751279,412.5932008783865,177.75999450683594,191.91365507081835,170.71256922107634,405.89563568095855,174.0,193.51434462038463,172.09304724693698,408.62023297171766,174.77999877929688,47471400,26879600,14348900,60056300
2024-06-05,194.7372283935547,174.20848083496094,420.0932922363281,175.0,195.76127042413225,175.43997738858263,420.1626226445845,176.14999389648438,193.74301165159252,172.73860762269004,412.45449022904074,172.1300048828125,194.269945311189,173.99991262434497,413.95055154632206,175.35000610351562,54156800,22068500,16988000,57953800
2024-06-06,193.3552703857422,175.51942443847656,420.5985412597656,177.94000244140625,195.3635924798522,175.93654568931473,421.3812522043053,179.72999572753906,193.04706561878618,174.54614151985416,416.69493407447,172.72999572753906,194.55827933508485,174.69510798291464,420.09327287817626,174.60000610351562,41181800,23251000,14861300,69887000
